20742000,0,27694000,0,30960000,0,60483000,0,38640000,0,0,0,12262000,0,82067000,0
58942000,0,43339000,0,31529000,0,95324000,0,45093000,0,39628000,0,20378000,0,56416000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,32233000,0,0,0,0,0,0,0,0,0,0,0,31535000,6985700
0,0,7460000,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39378000,222540000,26233000,38358000,24707000,30009000,25958000,0,21974000,0,75314000,36948000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92243000,0,59690000,0,53620000,0,0,0,0,0,0,0,0,0,134680000,7308300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83703000,93822000,718510000,10873000,380650000,28918000,1119500000,473950000,922990000,0,354690000,23390000,93380000,26612000,771210000,91059000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,11978000,0,0,0,0,0,0,0,4741300,0
6166400,7108900,4246000,5355400,0,0,0,0,12345000,0,8714600,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,32835000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,36306000,0,13529000,0,47668000,0,0,0,0,0,0,41248000,82351000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69698000,19600000,51814000,0,92990000,0,163710000,103870000,91438000,0,0,0,28725000,0,292660000,8479700
73324000,24151000,108430000,0,147860000,0,175430000,46168000,80989000,0,132940000,0,30721000,0,0,12989000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11670000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,15626000,0,0,0,0,0,0,0,0,0
197010000,21638000,159790000,3933100,211430000,0,439220000,140030000,117340000,6947000,231300000,0,65469000,0,252250000,0
32563000,0,0,26398000,0,32897000,6720400,0,0,0,0,0,0,0,38590000,0
22799000,55592000,351210000,0,147750000,17948000,316290000,44842000,183710000,0,177690000,12780000,79503000,0,40858000,0
9915100,0,151760000,0,118890000,0,199860000,0,93718000,0,102530000,0,6288300,0,33556000,0
48780000,0,0,0,26197000,0,78958000,0,51614000,0,39247000,0,12828000,0,65393000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580400000,41671000,313680000,0,378000000,0,1015800000,177440000,266850000,0,163980000,0,46443000,12892000,975140000,5899600
5726100,0,0,0,0,0,16394000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13020000,0,46414000,0,0,0,47387000,12101000,24320000,0,40037000,0,0,0,55449000,6981500
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107900000,14298000,111210000,0,228510000,0,264500000,52819000,58268000,0,171610000,0,19286000,0,189590000,25820000
0,0,19276000,0,0,0,0,0,0,0,0,0,0,0,0,0
290580000,0,377130000,0,62462000,19576000,160120000,31222000,150270000,0,145160000,0,81820000,0,250600000,23888000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91262000,21711000,145150000,0,0,0,389300000,117740000,71145000,0,197520000,0,46368000,0,200040000,6487000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4963300,0,0,0,24220000,0,0,0,22083000,0,0,0,0,0,0
26873000,0,0,0,27551000,10411000,0,0,11494000,0,0,3998200,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42862000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
